Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Saudi Arabia, National Rainfall Index (NRI), mm/year, X, , , , 179.5, 157.8, , , , , 179, , , , , , , , 192.2, , , , , , 189.8, 175.5, , , , , , , , 162.4, , , , , 128.6, , , , , , , , , , , , , , , , , , , 
Senegal, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 686, , , , , , , , , , , , , , , , , , , , 
Senegal, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 686, 686
Senegal, Long-term average annual precipitation in depth, mm/year, X, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, , 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, , 
Senegal, Long-term average annual precipitation in volume, 10^9 m3/year, E, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, , 
Senegal, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 134.94, 134.94
Senegal, National Rainfall Index (NRI), mm/year, I, , , , , 806.93, 719.17, , 645.25, 659.1, 672.95, 686.8, 700.65, , 702.23, 689.97, , 674.6, 671.5, 668.4, 665.3, 662.2, , 657.3, 655.5, 653.7, 651.9, 650.1, 648.3, , 660.65, 674.8, 688.95, , 681.92, 660.73, 639.55, 618.37, 597.18, , 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576
Senegal, National Rainfall Index (NRI), mm/year, X, , , , 894.7, , , 631.4, , , , , , 714.5, , , 677.7, , , , , , 659.1, , , , , , , 646.5, , , , 703.1, , , , , , 576, , , , , , , , , , , , , , , , , , 
Serbia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 49.98, , 49.98, 49.98, 49.98, 49.98, , 49.98, , 49.98, 49.98, , 49.98, 49.98, 49.98
Serbia, Long-term average annual precipitation in volume, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 49.98, , , , , 49.98, , 49.98, , , 49.98, , , 
Seychelles, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2330, , , , , , , , , , , , , , , 
Seychelles, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2330, 2330
Seychelles, Long-term average annual precipitation in depth, mm/year, X, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 1970, 2330, 2330, 2330, 2330, , 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, 2330, , 
Seychelles, Long-term average annual precipitation in volume, 10^9 m3/year, E, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 0.91, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, , 
Seychelles, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.07, 1.07
Sierra Leone, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2526, , , , , , , , , , , , , , , , , , , , 
Sierra Leone, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2526, 2526
Sierra Leone, Long-term average annual precipitation in depth, mm/year, X, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, , 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, 2526, , 
Sierra Leone, Long-term average annual precipitation in volume, 10^9 m3/year, E, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, 182.63, , 
Sierra Leone, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 182.63, 182.63
Sierra Leone, National Rainfall Index (NRI), mm/year, I, , , , , 2625, 2569, , 2497.4, 2481.8, 2466.2, 2450.6, , 2457.14, 2479.29, 2501.43, 2523.57, 2545.71, 2567.86, , 2448.5, , 2317.83, 2328.67, 2339.5, 2350.33, 2361.17, , 2396, 2420, 2444, 2468, 2492, 2516, , 2541.2, 2542.4, 2543.6, 2544.8, , 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546, 2546
Sierra Leone, National Rainfall Index (NRI), mm/year, X, , , , 2681, , , 2513, , , , , 2435, , , , , , , 2590, , 2307, , , , , , 2372, , , , , , , 2540, , , , , 2546, , , , , , , , , , , , , , , , , , 
Singapore, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2497, , , , , , , , , , , , , , , , , , , , 
Singapore, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2497, 2497
Singapore, Long-term average annual precipitation in depth, mm/year, X, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, , 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, 2497, , 
Singapore, Long-term average annual precipitation in volume, 10^9 m3/year, E, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.71, 1.74, 1.75, 1.75, 1.76, 1.76, 1.77, 1.77, 1.78, 1.78, 1.79, 1.79, 1.8, 1.8, 1.8, 1.8, 1.81, 1.81, 1.82
Slovakia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 824, , , , , , , , , , , , , , , , , , , , 
Slovakia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 824, 824
Slovakia, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 824, 824, 824, 824, 824, 824, 824, , 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, , 
Slovakia, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.4, 40.41, 40.41, 40.41, 40.41, 40.41, 40.41, 40.4, 40.4, 40.4, 40.4, 40.4, , 
Slovakia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 40.4, 40.4
Slovakia, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 685.33, 693.8, 702.27, 710.73, , 740.95, , 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7, 762.7
Slovakia, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 719.2, , 762.7, , , , , , , , , , , , , , , , , , , , , 
Slovenia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1162, , , , , , , , , , , , , , , , , , , , 
Slovenia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1162, 1162
Slovenia, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, , 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, 1162, , 
Slovenia, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 23.55, 24.03, 24.03, 24.03, 24.03, 23.55, 23.55, , 23.56
Slovenia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 23.55, 
Slovenia, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 896.34, 897.22, , 910.9, 923.7, 936.5, , 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3, 949.3
Slovenia, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 898.1, , , , 949.3, , , , , , , , , , , , , , , , , , , , , , 
Solomon Islands, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3028, , , , , , , , , , , , , , , , , , , , 
Solomon Islands, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3028, 3028
Solomon Islands, Long-term average annual precipitation in depth, mm/year, X, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, , 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, 3028, , 
Solomon Islands, Long-term average annual precipitation in volume, 10^9 m3/year, E, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, 87.51, , 
Solomon Islands, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 87.51, 87.51
Solomon Islands, National Rainfall Index (NRI), mm/year, I, , , , 3422.25, 3479.5, 3536.75, , 3432.67, 3271.33, , 3125.57, 3141.14, 3156.71, 3172.29, 3187.86, 3203.43, , 3187.5, 3156, 3124.5, 3093, 3061.5, , 3126.75, 3223.5, 3320.25, , 3367.86, 3318.71, 3269.57, 3220.43, 3171.29, 3122.14, , 3009, , 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945
Solomon Islands, National Rainfall Index (NRI), mm/year, X, , , 3365, , , , 3594, , , 3110, , , , , , , 3219, , , , , , 3030, , , , 3417, , , , , , , 3073, , 2945, , , , , , , , , , , , , , , , , , , , , 
Somalia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 282, , , , , , , , , , , , , , , , , , , , 
Somalia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 282, 282
Somalia, Long-term average annual precipitation in depth, mm/year, X, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, , 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, , 
Somalia, Long-term average annual precipitation in volume, 10^9 m3/year, E, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, 179.82, , 
Somalia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 179.82, 179.82
Somalia, National Rainfall Index (NRI), mm/year, I, , 446.12, 430.94, 415.76, 400.58, , 375.43, 365.45, 355.48, , 378.12, 410.74, 443.36, 475.98, , 493.36, 478.13, 462.89, 447.65, 432.41, 417.18, 401.94, , 389.52, 392.34, 395.16, 397.98, , 419.8, 438.8, , 447.9, 438, 428.1, 418.2, , 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3, 408.3
Somalia, National Rainfall Index (NRI), mm/year, X, 461.3, , , , , 385.4, , , , 345.5, , , , , 508.6, , , , , , , , 386.7, , , , , 400.8, , , 457.8, , , , , 408.3, , , , , , , , , , , , , , , , , , , , , 
South Africa, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 495, , , , , , , , , , , , , , , , , , , , 
South Africa, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 495, 495
South Africa, Long-term average annual precipitation in depth, mm/year, X, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, , 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, 495, , 
South Africa, Long-term average annual precipitation in volume, 10^9 m3/year, E, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, 603.45, , 
South Africa, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 603.45, 603.45
South Africa, National Rainfall Index (NRI), mm/year, I, , 524.9, 526.6, 528.3, 530, , 545.2, 558.7, 572.2, 585.7, 599.2, 612.7, 626.2, , 607.1, 574.5, , 539.62, 537.34, 535.06, 532.78, , 532.64, 534.78, 536.92, 539.06, , 554.1, 567, 579.9, , 583.9, 575, 566.1, 557.2, , 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3, 548.3
South Africa, National Rainfall Index (NRI), mm/year, X, 523.2, , , , , 531.7, , , , , , , , 639.7, , , 541.9, , , , , 530.5, , , , , 541.2, , , , 592.8, , , , , 548.3, , , , , , , , , , , , , , , , , , , , , 
South Sudan, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 900, 900, 900, 900, 900, 900, 900, , 
South Sudan, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 900, 900
South Sudan, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 579.9, 579.9, 570.52, 570.52, 570.52, 570.52, 570.52, , 
South Sudan, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 570.52, 570.52
Spain, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 636, , , , , , , , , , , , , , , , , , , , 
Spain, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 636, 636
Spain, Long-term average annual precipitation in depth, mm/year, X, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, , 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636, , 
Spain, Long-term average annual precipitation in volume, 10^9 m3/year, E, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.81, 321.18, 321.19, 321.38, 321.42, 321.42, 321.42, 321.42, 321.42, 321.42, 321.42, 321.56, 321.56, 321.78, 321.78, 321.78, 321.77, 321.78, 321.77, 321.79, 321.79, 321.8
Spain, National Rainfall Index (NRI), mm/year, I, , , 696.27, 702.33, 708.4, 714.47, 720.53, , 679.37, 632.13, , 587.44, 589.98, 592.51, 595.05, 597.59, 600.13, 602.66, , 601.27, 597.35, 593.42, , 585.88, 582.27, 578.65, 575.03, 571.42, , , 588.67, 581.15, 573.63, 566.1, 558.58, 551.05, 543.52, , 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536
Spain, National Rainfall Index (NRI), mm/year, X, , 690.2, , , , , , 726.6, , , 584.9, , , , , , , , 605.2, , , , 589.5, , , , , , 567.8, 596.2, , , , , , , , 536, , , , , , , , , , , , , , , , , , , 
Sri Lanka, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1712, , , , , , , , , , , , , , , , , , , , 
Sri Lanka, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1712, 1712
Sri Lanka, Long-term average annual precipitation in depth, mm/year, X, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, , 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, 1712, , 
Sri Lanka, Long-term average annual precipitation in volume, 10^9 m3/year, E, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.32, 112.33, 112.32, , 
Sri Lanka, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 112.32, 112.32
Sri Lanka, National Rainfall Index (NRI), mm/year, I, , , , , 2029.5, , 1897.75, 1810.5, 1723.25, , 1654.25, 1672.5, 1690.75, 1709, 1727.25, 1745.5, 1763.75, , 1776.25, 1770.5, 1764.75, , 1742, 1725, 1708, 1691, 1674, , 1671.8, 1686.6, 1701.4, 1716.2, , 1716, 1701, 1686, 1671, , 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656
Sri Lanka, National Rainfall Index (NRI), mm/year, X, , , , 2074, , 1985, , , , 1636, , , , , , , , 1782, , , , 1759, , , , , , 1657, , , , , 1731, , , , , 1656, , , , , , , , , , , , , , , , , , , 
